id;nome_municipio;populacao
3403; 'Brejo do Piauí;2201988
3404; 'Buriti dos Lopes';2202000
3405; 'Buriti dos Montes';2202026
3406; 'Cabeceiras do Piauí;2202059
3407; 'Cajazeiras do Piauí;2202075
3408; 'Cajueiro da Praia';2202083
3409; 'Caldeirão Grande do Piau�;2202091
3410; 'Campinas do Piauí;2202109
3411; 'Campo Alegre do Fidalgo';2202117
3412; 'Campo Grande do Piauí;2202133
3413; 'Campo Largo do Piauí;2202174
3414; 'Campo Maior';2202208
3415; 'Canavieira';2202251
3416; 'Canto do Buriti';2202307
3417; 'Capitão de Campos;2202406
3418; 'Capitão Gervásio Oliveir;2202455
3419; 'Caracol';2202505
3420; 'Caraúbas do Piau�;2202539
3421; 'Caridade do Piauí;2202554
3422; 'Castelo do Piauí;2202604
3423; 'Caxingó;2202653
3424; 'Cocal';2202703
3425; 'Cocal de Telha';2202711
3426; 'Cocal dos Alves';2202729
3427; 'Coivaras';2202737
3428; 'Colônia do Gurguéi;2202752
3429; 'Colônia do Piau�;2202778
3430; 'Conceição do Canind;2202802
3431; 'Coronel José Dias;2202851
3432; 'Corrente';2202901
3433; 'Cristalândia do Piau�;2203008
3434; 'Cristino Castro';2203107
3435; 'Curimatá;2203206
3436; 'Currais';2203230
3437; 'Curral Novo do Piauí;2203271
3438; 'Curralinhos';2203255
3439; 'Demerval Lobão;2203305
3440; 'Dirceu Arcoverde';2203354
3441; 'Dom Expedito Lopes';2203404
3442; 'Dom Inocêncio;2203453
3443; 'Domingos Mourão;2203420
3444; 'Elesbão Veloso;2203503
3445; 'Eliseu Martins';2203602
3446; 'Esperantina';2203701
3447; 'Fartura do Piauí;2203750
3448; 'Flores do Piauí;2203800
3449; 'Floresta do Piauí;2203859
3450; 'Floriano';2203909
3451; 'Francinópolis;2204006
3452; 'Francisco Ayres';2204105
3453; 'Francisco Macedo';2204154
3454; 'Francisco Santos';2204204
3455; 'Fronteiras';2204303
3456; 'Geminiano';2204352
3457; 'Gilbués;2204402
3458; 'Guadalupe';2204501
3459; 'Guaribas';2204550
3460; 'Hugo Napoleão;2204600
3461; 'Ilha Grande';2204659
3462; 'Inhuma';2204709
3463; 'Ipiranga do Piauí;2204808
3464; 'Isaías Coelho;2204907
3465; 'Itainópolis;2205003
3466; 'Itaueira';2205102
3467; 'Jacobina do Piauí;2205151
3468; 'Jaicós;2205201
3469; 'Jardim do Mulato';2205250
3470; 'Jatobá do Piau�;2205276
3471; 'Jerumenha';2205300
3472; 'João Costa;2205359
3473; 'Joaquim Pires';2205409
3474; 'Joca Marques';2205458
3475; 'José de Freitas;2205508
3476; 'Juazeiro do Piauí;2205516
3477; 'Júlio Borges;2205524
3478; 'Jurema';2205532
3479; 'Lagoa Alegre';2205557
3480; 'Lagoa de São Francisco;2205573
3481; 'Lagoa do Barro do Piauí;2205565
3482; 'Lagoa do Piauí;2205581
3483; 'Lagoa do Sítio;2205599
3484; 'Lagoinha do Piauí;2205540
3485; 'Landri Sales';2205607
3486; 'Luís Correia;2205706
3487; 'Luzilândia;2205805
3488; 'Madeiro';2205854
3489; 'Manoel Emídio;2205904
3490; 'Marcolândia;2205953
3491; 'Marcos Parente';2206001
3492; 'Massapê do Piau�;2206050
3493; 'Matias Olímpio;2206100
3494; 'Miguel Alves';2206209
3495; 'Miguel Leão;2206308
3496; 'Milton Brandão;2206357
3497; 'Monsenhor Gil';2206407
3498; 'Monsenhor Hipólito;2206506
3499; 'Monte Alegre do Piauí;2206605
3500; 'Morro Cabeça no Tempo;2206654
3501; 'Morro do Chapéu do Piau�;2206670
3502; 'Murici dos Portelas';2206696
3503; 'Nazaré do Piau�;2206704
3504; 'Nossa Senhora de Nazaré;2206753
3505; 'Nossa Senhora dos Remédios;2206803
3506; 'Nova Santa Rita';2207959
3507; 'Novo Oriente do Piauí;2206902
3508; 'Novo Santo Antônio;2206951
3509; 'Oeiras';2207009
3510; 'Olho d`Água do Piau�;2207108
3511; 'Padre Marcos';2207207
3512; 'Paes Landim';2207306
3513; 'Pajeú do Piau�;2207355
3514; 'Palmeira do Piauí;2207405
3515; 'Palmeirais';2207504
3516; 'Paquetá;2207553
3517; 'Parnaguá;2207603
3518; 'Parnaíba;2207702
3519; 'Passagem Franca do Piauí;2207751
3520; 'Patos do Piauí;2207777
3521; 'Pau d`Arco do Piauí;2207793
3522; 'Paulistana';2207801
3523; 'Pavussu';2207850
3524; 'Pedro II';2207900
3525; 'Pedro Laurentino';2207934
3526; 'Picos';2208007
3527; 'Pimenteiras';2208106
3528; 'Pio IX';2208205
3529; 'Piracuruca';2208304
3530; 'Piripiri';2208403
3531; 'Porto';2208502
3532; 'Porto Alegre do Piauí;2208551
3533; 'Prata do Piauí;2208601
3534; 'Queimada Nova';2208650
3535; 'Redenção do Gurgué;2208700
3536; 'Regeneraçã;2208809
3537; 'Riacho Frio';2208858
3538; 'Ribeira do Piauí;2208874
3539; 'Ribeiro Gonçalves;2208908
3540; 'Rio Grande do Piauí;2209005
3541; 'Santa Cruz do Piauí;2209104
3542; 'Santa Cruz dos Milagres';2209153
3543; 'Santa Filomena';2209203
3544; 'Santa Luz';2209302
3545; 'Santa Rosa do Piauí;2209377
3546; 'Santana do Piauí;2209351
3547; 'Santo Antônio de Lisboa;2209401
3548; 'Santo Antônio dos Milagres;2209450
3549; 'Santo Inácio do Piau�;2209500
3550; 'São Braz do Piau�;2209559
3551; 'São Félix do Piau;2209609
3552; 'São Francisco de Assis do Piau�;2209658
3553; 'São Francisco do Piau�;2209708
3554; 'São Gonçalo do Gurgué;2209757
3555; 'São Gonçalo do Piau;2209807
3556; 'São João da Canabrav;2209856
3557; 'São João da Fronteir;2209872
3558; 'São João da Serr;2209906
3559; 'São João da Varjot;2209955
3560; 'São João do Arraia;2209971
3561; 'São João do Piau;2210003
3562; 'São José do Divin;2210052
3563; 'São José do Peix;2210102
3564; 'São José do Piau;2210201
3565; 'São Juliã;2210300
3566; 'São Lourenço do Piau;2210359
3567; 'São Luis do Piau�;2210375
3568; 'São Miguel da Baixa Grande;2210383
3569; 'São Miguel do Fidalgo;2210391
3570; 'São Miguel do Tapuio;2210409
3571; 'São Pedro do Piau�;2210508
3572; 'São Raimundo Nonato;2210607
3573; 'Sebastião Barros;2210623
3574; 'Sebastião Leal;2210631
3575; 'Sigefredo Pacheco';2210656
3576; 'Simões;2210706
3577; 'Simplício Mendes;2210805
3578; 'Socorro do Piauí;2210904
3579; 'Sussuapara';2210938
3580; 'Tamboril do Piauí;2210953
3581; 'Tanque do Piauí;2210979
3582; 'Teresina';2211001
3583; 'União;2211100
3584; 'Uruçu�;2211209
3585; 'Valença do Piau�;2211308
3586; 'Várzea Branca;2211357
3587; 'Várzea Grande;2211407
3588; 'Vera Mendes';2211506
3589; 'Vila Nova do Piauí;2211605
3590; 'Wall Ferraz';2211704
3591; 'Angra dos Reis';3300100
3592; 'Aperibé;3300159
3593; 'Araruama';3300209
3594; 'Areal';3300225
3595; 'Armação dos Búzi;3300233
3596; 'Arraial do Cabo';3300258
3597; 'Barra do Piraí;3300308
3598; 'Barra Mansa';3300407
3599; 'Belford Roxo';3300456
3600; 'Bom Jardim';3300506
3601; 'Bom Jesus do Itabapoana';3300605
3602; 'Cabo Frio';3300704
3603; 'Cachoeiras de Macacu';3300803
3604; 'Cambuci';3300902
3605; 'Campos dos Goytacazes';3301009
3606; 'Cantagalo';3301108
3607; 'Carapebus';3300936
3608; 'Cardoso Moreira';3301157
3609; 'Carmo';3301207
3610; 'Casimiro de Abreu';3301306
3611; 'Comendador Levy Gasparian';3300951
3612; 'Conceição de Macab;3301405
3613; 'Cordeiro';3301504
3614; 'Duas Barras';3301603
3615; 'Duque de Caxias';3301702
3616; 'Engenheiro Paulo de Frontin';3301801
3617; 'Guapimirim';3301850
3618; 'Iguaba Grande';3301876
3619; 'Itaboraí;3301900
3620; 'Itaguaí;3302007
3621; 'Italva';3302056
3622; 'Itaocara';3302106
3623; 'Itaperuna';3302205
3624; 'Itatiaia';3302254
3625; 'Japeri';3302270
3626; 'Laje do Muriaé;3302304
3627; 'Macaé;3302403
3628; 'Macuco';3302452
3629; 'Magé;3302502
3630; 'Mangaratiba';3302601
3631; 'Maricá;3302700
3632; 'Mendes';3302809
3633; 'Mesquita';3302858
3634; 'Miguel Pereira';3302908
3635; 'Miracema';3303005
3636; 'Natividade';3303104
3637; 'Nilópolis;3303203
3638; 'Niterói;3303302
3639; 'Nova Friburgo';3303401
3640; 'Nova Iguaçu;3303500
3641; 'Paracambi';3303609
3642; 'Paraíba do Sul;3303708
3643; 'Parati';3303807
3644; 'Paty do Alferes';3303856
3645; 'Petrópolis;3303906
3646; 'Pinheiral';3303955
3647; 'Piraí;3304003
3648; 'Porciúncula;3304102
3649; 'Porto Real';3304110
3650; 'Quatis';3304128
3651; 'Queimados';3304144
3652; 'Quissamã;3304151
3653; 'Resende';3304201
3654; 'Rio Bonito';3304300
3655; 'Rio Claro';3304409
3656; 'Rio das Flores';3304508
3657; 'Rio das Ostras';3304524
3658; 'Rio de Janeiro';3304557
3659; 'Santa Maria Madalena';3304607
3660; 'Santo Antônio de Pádu;3304706
3661; 'São Fidéli;3304805
3662; 'São Francisco de Itabapoana;3304755
3663; 'São Gonçal;3304904
3664; 'São João da Barr;3305000
3665; 'São João de Merit;3305109
3666; 'São José de Ub;3305133
3667; 'São José do Vale do Rio Pret;3305158
3668; 'São Pedro da Aldeia;3305208
3669; 'São Sebastião do Alt;3305307
3670; 'Sapucaia';3305406
3671; 'Saquarema';3305505
3672; 'Seropédica;3305554
3673; 'Silva Jardim';3305604
3674; 'Sumidouro';3305703
3675; 'Tanguá;3305752
3676; 'Teresópolis;3305802
3677; 'Trajano de Morais';3305901
3678; 'Três Rios;3306008
3679; 'Valença;3306107
3680; 'Varre-Sai';3306156
3681; 'Vassouras';3306206
3682; 'Volta Redonda';3306305
3683; 'Acari';2400109
3684; 'Açu;2400208
3685; 'Afonso Bezerra';2400307
3686; 'Água Nova;2400406
3687; 'Alexandria';2400505
3688; 'Almino Afonso';2400604
3689; 'Alto do Rodrigues';2400703
3690; 'Jardim de Angicos';2405504
3691; 'Antônio Martins;2400901
3692; 'Apodi';2401008
3693; 'Areia Branca';2401107
3694; 'Arês;2401206
3695; 'Augusto Severo';2401305
3696; 'Baía Formosa;2401404
3697; 'Baraúna;2401453
3698; 'Barcelona';2401503
3699; 'Bento Fernandes';2401602
3700; 'Bodó;2401651
3701; 'Bom Jesus';2401701
3702; 'Brejinho';2401800
3703; 'Caiçara do Norte;2401859
3704; 'Caiçara do Rio do Vento;2401909
3705; 'Caicó;2402006
3706; 'Campo Redondo';2402105
3707; 'Canguaretama';2402204
3708; 'Caraúbas;2402303
3709; 'Carnaúba dos Dantas;2402402
3710; 'Carnaubais';2402501
3711; 'Ceará-Mirim;2402600
3712; 'Cerro Corá;2402709
3713; 'Coronel Ezequiel';2402808
3714; 'Coronel João Pessoa;2402907
3715; 'Cruzeta';2403004
3716; 'Currais Novos';2403103
3717; 'Doutor Severiano';2403202
3718; 'Encanto';2403301
3719; 'Equador';2403400
3720; 'Espírito Santo;2403509
3721; 'Extremoz';2403608
3722; 'Felipe Guerra';2403707
3723; 'Fernando Pedroza';2403756
3724; 'Florânia;2403806
3725; 'Francisco Dantas';2403905
3726; 'Frutuoso Gomes';2404002
3727; 'Galinhos';2404101
3728; 'Goianinha';2404200
3729; 'Governador Dix-Sept Rosado';2404309
3730; 'Grossos';2404408
3731; 'Guamaré;2404507
3732; 'Ielmo Marinho';2404606
3733; 'Ipanguaçu;2404705
3734; 'Ipueira';2404804
3735; 'Itajá;2404853
3736; 'Itaú;2404903
3737; 'Jaçan�;2405009
3738; 'Jandaíra;2405108
3739; 'Janduís;2405207
3740; 'Januário Cicco;2405306
3741; 'Japi';2405405
3743; 'Jardim de Piranhas';2405603
3744; 'Jardim do Seridó;2405702
3745; 'João Câmar;2405801
3746; 'João Dias;2405900
3747; 'José da Penha;2406007
3748; 'Jucurutu';2406106
3749; 'Jundiá;2406155
3750; 'Lagoa d`Anta';2406205
3751; 'Lagoa de Pedras';2406304
3752; 'Lagoa de Velhos';2406403
3753; 'Lagoa Nova';2406502
3754; 'Lagoa Salgada';2406601
3755; 'Lajes';2406700
3756; 'Lajes Pintadas';2406809
3757; 'Lucrécia;2406908
3758; 'Luís Gomes;2407005
3759; 'Macaíba;2407104
3760; 'Macau';2407203
3761; 'Major Sales';2407252
3762; 'Marcelino Vieira';2407302
3763; 'Martins';2407401
3764; 'Maxaranguape';2407500
3765; 'Messias Targino';2407609
3766; 'Montanhas';2407708
3767; 'Monte Alegre';2407807
3768; 'Monte das Gameleiras';2407906
3769; 'Mossoró;2408003
3770; 'Natal';2408102
3771; 'Nísia Floresta;2408201
3772; 'Nova Cruz';2408300
3773; 'Olho-d`Água do Borges;2408409
3774; 'Ouro Branco';2408508
3775; 'Paraná;2408607
3776; 'Paraú;2408706
3777; 'Parazinho';2408805
3778; 'Parelhas';2408904
3779; 'Parnamirim';2403251
3780; 'Passa e Fica';2409100
3781; 'Passagem';2409209
3782; 'Patu';2409308
3783; 'Pau dos Ferros';2409407
3784; 'Pedra Grande';2409506
3785; 'Pedra Preta';2409605
3786; 'Pedro Avelino';2409704
3787; 'Pedro Velho';2409803
3788; 'Pendências;2409902
3789; 'Pilões;2410009
3790; 'Poço Branco;2410108
3791; 'Portalegre';2410207
3792; 'Porto do Mangue';2410256
3793; 'Presidente Juscelino';2410306
3794; 'Pureza';2410405
3795; 'Rafael Fernandes';2410504
3796; 'Rafael Godeiro';2410603
3797; 'Riacho da Cruz';2410702
3798; 'Riacho de Santana';2410801
3799; 'Riachuelo';2410900
3800; 'Rio do Fogo';2408953
3801; 'Rodolfo Fernandes';2411007
3802; 'Ruy Barbosa';2411106
3803; 'Santa Cruz';2411205
3804; 'Santa Maria';2409332
3805; 'Santana do Matos';2411403
3806; 'Santana do Seridó;2411429
3807; 'Santo Antônio;2411502
3808; 'São Bento do Norte;2411601
3809; 'São Bento do Trair�;2411700
3810; 'São Fernando;2411809
3811; 'São Francisco do Oeste;2411908
3812; 'São Gonçalo do Amarant;2412005
3813; 'São João do Sabug;2412104
3814; 'São José de Mipib;2412203
3815; 'São José do Campestr;2412302
3816; 'São José do Serid;2412401
3817; 'São Miguel;2412500
3818; 'São Miguel do Gostoso;2412559
3819; 'São Paulo do Potengi;2412609
3820; 'São Pedro;2412708
3821; 'São Rafael;2412807
3822; 'São Tom�;2412906
3823; 'São Vicente;2413003
3824; 'Senador Elói de Souza;2413102
3825; 'Senador Georgino Avelino';2413201
3826; 'Serra de São Bento;2413300
3827; 'Serra do Mel';2413359
3828; 'Serra Negra do Norte';2413409
3829; 'Serrinha';2413508
3830; 'Serrinha dos Pintos';2413557
3831; 'Severiano Melo';2413607
3832; 'Sítio Novo;2413706
3833; 'Taboleiro Grande';2413805
3834; 'Taipu';2413904
3835; 'Tangará;2414001
3836; 'Tenente Ananias';2414100
3837; 'Tenente Laurentino Cruz';2414159
3838; 'Tibau';2411056
3839; 'Tibau do Sul';2414209
3840; 'Timbaúba dos Batistas;2414308
3841; 'Touros';2414407
3842; 'Triunfo Potiguar';2414456
3843; 'Umarizal';2414506
3844; 'Upanema';2414605
3845; 'Várzea;2414704
3846; 'Venha-Ver';2414753
3847; 'Vera Cruz';2414803
3848; 'Viçosa;2414902
3849; 'Vila Flor';2415008
3850; 'Aceguá;4300034
3851; 'Água Santa;4300059
3852; 'Agudo';4300109
3853; 'Ajuricaba';4300208
3854; 'Alecrim';4300307
3855; 'Alegrete';4300406
3856; 'Alegria';4300455
3857; 'Almirante Tamandaré do Sul;4300471
3858; 'Alpestre';4300505
3859; 'Alto Alegre';4300554
3860; 'Alto Feliz';4300570
3861; 'Alvorada';4300604
3862; 'Amaral Ferrador';4300638
3863; 'Ametista do Sul';4300646
3864; 'André da Rocha;4300661
3865; 'Anta Gorda';4300703
3866; 'Antônio Prado;4300802
3867; 'Arambaré;4300851
3868; 'Araricá;4300877
3869; 'Aratiba';4300901
3870; 'Arroio do Meio';4301008
3871; 'Arroio do Padre';4301073
3872; 'Arroio do Sal';4301057
3873; 'Arroio do Tigre';4301206
3874; 'Arroio dos Ratos';4301107
3875; 'Arroio Grande';4301305
3876; 'Arvorezinha';4301404
3877; 'Augusto Pestana';4301503
3878; 'Áurea;4301552
3879; 'Bagé;4301602
3880; 'Balneário Pinhal;4301636
3881; 'Barão;4301651
3882; 'Barão de Cotegipe;4301701
3883; 'Barão do Triunfo;4301750
3884; 'Barra do Guarita';4301859
3885; 'Barra do Quaraí;4301875
3886; 'Barra do Ribeiro';4301909
3887; 'Barra do Rio Azul';4301925
3888; 'Barra Funda';4301958
3889; 'Barracão;4301800
3890; 'Barros Cassal';4302006
3891; 'Benjamin Constant do Sul';4302055
3892; 'Bento Gonçalves;4302105
3893; 'Boa Vista das Missões;4302154
3894; 'Boa Vista do Buricá;4302204
3895; 'Boa Vista do Cadeado';4302220
3896; 'Boa Vista do Incra';4302238
3897; 'Boa Vista do Sul';4302253
3898; 'Bom Jesus';4302303
3899; 'Bom Princípio;4302352
3900; 'Bom Progresso';4302378
3901; 'Bom Retiro do Sul';4302402
3902; 'Boqueirão do Leã;4302451
3903; 'Bossoroca';4302501
3904; 'Bozano';4302584
3905; 'Braga';4302600
3906; 'Brochier';4302659
3907; 'Butiá;4302709
3908; 'Caçapava do Sul;4302808
3909; 'Cacequi';4302907
3910; 'Cachoeira do Sul';4303004
3911; 'Cachoeirinha';4303103
3912; 'Cacique Doble';4303202
3913; 'Caibaté;4303301
3914; 'Caiçara;4303400
3915; 'Camaquã;4303509
3916; 'Camargo';4303558
3917; 'Cambará do Sul;4303608
3918; 'Campestre da Serra';4303673
3919; 'Campina das Missões;4303707
3920; 'Campinas do Sul';4303806
3921; 'Campo Bom';4303905
3922; 'Campo Novo';4304002
3923; 'Campos Borges';4304101
3924; 'Candelária;4304200
3925; 'Cândido Godó;4304309
3926; 'Candiota';4304358
3927; 'Canela';4304408
3928; 'Canguçu;4304507
3929; 'Canoas';4304606
3930; 'Canudos do Vale';4304614
3931; 'Capão Bonito do Sul;4304622
3932; 'Capão da Canoa;4304630
3933; 'Capão do Cip�;4304655
3934; 'Capão do Leã;4304663
3935; 'Capela de Santana';4304689
3936; 'Capitão;4304697
3937; 'Capivari do Sul';4304671
3938; 'Caraá;4304713
3939; 'Carazinho';4304705
3940; 'Carlos Barbosa';4304804
3941; 'Carlos Gomes';4304853
3942; 'Casca';4304903
3943; 'Caseiros';4304952
3944; 'Catuípe;4305009
3945; 'Caxias do Sul';4305108
3946; 'Centenário;4305116
3947; 'Cerrito';4305124
3948; 'Cerro Branco';4305132
3949; 'Cerro Grande';4305157
3950; 'Cerro Grande do Sul';4305173
3951; 'Cerro Largo';4305207
3952; 'Chapada';4305306
3953; 'Charqueadas';4305355
3954; 'Charrua';4305371
3955; 'Chiapetta';4305405
3956; 'Chuí;4305439
3957; 'Chuvisca';4305447
3958; 'Cidreira';4305454
3959; 'Ciríaco;4305504
3960; 'Colinas';4305587
3961; 'Colorado';4305603
3962; 'Condor';4305702
3963; 'Constantina';4305801
3964; 'Coqueiro Baixo';4305835
3965; 'Coqueiros do Sul';4305850
3966; 'Coronel Barros';4305871
3967; 'Coronel Bicaco';4305900
3968; 'Coronel Pilar';4305934
3969; 'Cotiporã;4305959
3970; 'Coxilha';4305975
3971; 'Crissiumal';4306007
3972; 'Cristal';4306056
3973; 'Cristal do Sul';4306072
3974; 'Cruz Alta';4306106
3975; 'Cruzaltense';4306130
3976; 'Cruzeiro do Sul';4306205
3977; 'David Canabarro';4306304
3978; 'Derrubadas';4306320
3979; 'Dezesseis de Novembro';4306353
3980; 'Dilermando de Aguiar';4306379
3981; 'Dois Irmãos;4306403
3982; 'Dois Irmãos das Missõe;4306429
3983; 'Dois Lajeados';4306452
3984; 'Dom Feliciano';4306502
3985; 'Dom Pedrito';4306601
3986; 'Dom Pedro de Alcântara;4306551
3987; 'Dona Francisca';4306700
3988; 'Doutor Maurício Cardoso;4306734
3989; 'Doutor Ricardo';4306759
3990; 'Eldorado do Sul';4306767
3991; 'Encantado';4306809
3992; 'Encruzilhada do Sul';4306908
3993; 'Engenho Velho';4306924
3994; 'Entre Rios do Sul';4306957
3995; 'Entre-Ijuís;4306932
3996; 'Erebango';4306973
3997; 'Erechim';4307005
3998; 'Ernestina';4307054
3999; 'Erval Grande';4307203
4000; 'Erval Seco';4307302
4001; 'Esmeralda';4307401
4002; 'Esperança do Sul;4307450
4003; 'Espumoso';4307500
4004; 'Estaçã;4307559
4005; 'Estância Velha;4307609
4006; 'Esteio';4307708
4007; 'Estrela';4307807
4008; 'Estrela Velha';4307815
4009; 'Eugênio de Castro;4307831
4010; 'Fagundes Varela';4307864
4011; 'Farroupilha';4307906
4012; 'Faxinal do Soturno';4308003
4013; 'Faxinalzinho';4308052
4014; 'Fazenda Vilanova';4308078
4015; 'Feliz';4308102
4016; 'Flores da Cunha';4308201
4017; 'Floriano Peixoto';4308250
4018; 'Fontoura Xavier';4308300
4019; 'Formigueiro';4308409
4020; 'Forquetinha';4308433
4021; 'Fortaleza dos Valos';4308458
4022; 'Frederico Westphalen';4308508
4023; 'Garibaldi';4308607
4024; 'Garruchos';4308656
4025; 'Gaurama';4308706
4026; 'General Câmara;4308805
4027; 'Gentil';4308854
4028; 'Getúlio Vargas;4308904
4029; 'Giruá;4309001
4030; 'Glorinha';4309050
4031; 'Gramado';4309100
4032; 'Gramado dos Loureiros';4309126
4033; 'Gramado Xavier';4309159
4034; 'Gravataí;4309209
4035; 'Guabiju';4309258
4036; 'Guaíba;4309308
4037; 'Guaporé;4309407
4038; 'Guarani das Missões;4309506
4039; 'Harmonia';4309555
4040; 'Herval';4307104
4041; 'Herveiras';4309571
4042; 'Horizontina';4309605
4043; 'Hulha Negra';4309654
4044; 'Humaitá;4309704
4045; 'Ibarama';4309753
4046; 'Ibiaç�;4309803
4047; 'Ibiraiaras';4309902
4048; 'Ibirapuitã;4309951
4049; 'Ibirubá;4310009
4050; 'Igrejinha';4310108
4051; 'Ijuí;4310207
4052; 'Ilópolis;4310306
4053; 'Imbé;4310330
4054; 'Imigrante';4310363
4055; 'Independência;4310405
4056; 'Inhacorá;4310413
4057; 'Ipê;4310439
4058; 'Ipiranga do Sul';4310462
4059; 'Iraí;4310504
4060; 'Itaara';4310538
4061; 'Itacurubi';4310553
4062; 'Itapuca';4310579
4063; 'Itaqui';4310603
4064; 'Itati';4310652
4065; 'Itatiba do Sul';4310702
4066; 'Ivorá;4310751
4067; 'Ivoti';4310801
4068; 'Jaboticaba';4310850
4069; 'Jacuizinho';4310876
4070; 'Jacutinga';4310900
4071; 'Jaguarão;4311007
4072; 'Jaguari';4311106
4073; 'Jaquirana';4311122
4074; 'Jari';4311130
4075; 'Jóia;4311155
4076; 'Júlio de Castilhos;4311205
4077; 'Lagoa Bonita do Sul';4311239
4078; 'Lagoa dos Três Cantos;4311270
4079; 'Lagoa Vermelha';4311304
4080; 'Lagoão;4311254
4081; 'Lajeado';4311403
4082; 'Lajeado do Bugre';4311429
4083; 'Lavras do Sul';4311502
4084; 'Liberato Salzano';4311601
4085; 'Lindolfo Collor';4311627
4086; 'Linha Nova';4311643
4087; 'Maçambara;4311718
4088; 'Machadinho';4311700
4089; 'Mampituba';4311734
4090; 'Manoel Viana';4311759
4091; 'Maquiné;4311775
4092; 'Maratá;4311791
4093; 'Marau';4311809
4094; 'Marcelino Ramos';4311908
4095; 'Mariana Pimentel';4311981
4096; 'Mariano Moro';4312005
4097; 'Marques de Souza';4312054
4098; 'Mata';4312104
4099; 'Mato Castelhano';4312138
4100; 'Mato Leitão;4312153
4101; 'Mato Queimado';4312179
4102; 'Maximiliano de Almeida';4312203
4103; 'Minas do Leão;4312252
4104; 'Miraguaí;4312302
4105; 'Montauri';4312351
4106; 'Monte Alegre dos Campos';4312377
4107; 'Monte Belo do Sul';4312385
4108; 'Montenegro';4312401
4109; 'Mormaço;4312427
4110; 'Morrinhos do Sul';4312443
4111; 'Morro Redondo';4312450
4112; 'Morro Reuter';4312476
4113; 'Mostardas';4312500
4114; 'Muçum;4312609
4115; 'Muitos Capões;4312617
4116; 'Muliterno';4312625
4117; 'Não-Me-Toque;4312658
4118; 'Nicolau Vergueiro';4312674
4119; 'Nonoai';4312708
4120; 'Nova Alvorada';4312757
4121; 'Nova Araç�;4312807
4122; 'Nova Bassano';4312906
4123; 'Nova Boa Vista';4312955
4124; 'Nova Bréscia;4313003
4125; 'Nova Candelária;4313011
4126; 'Nova Esperança do Sul;4313037
4127; 'Nova Hartz';4313060
4128; 'Nova Pádua;4313086
4129; 'Nova Palma';4313102
4130; 'Nova Petrópolis;4313201
4131; 'Nova Prata';4313300
4132; 'Nova Ramada';4313334
4133; 'Nova Roma do Sul';4313359
4134; 'Nova Santa Rita';4313375
4135; 'Novo Barreiro';4313490
4136; 'Novo Cabrais';4313391
4137; 'Novo Hamburgo';4313409
4138; 'Novo Machado';4313425
4139; 'Novo Tiradentes';4313441
4140; 'Novo Xingu';4313466
4141; 'Osório;4313508
4142; 'Paim Filho';4313607
4143; 'Palmares do Sul';4313656
4144; 'Palmeira das Missões;4313706
4145; 'Palmitinho';4313805
4146; 'Panambi';4313904
4147; 'Pantano Grande';4313953
4148; 'Paraí;4314001
4149; 'Paraíso do Sul;4314027
4150; 'Pareci Novo';4314035
4151; 'Parobé;4314050
4152; 'Passa Sete';4314068
4153; 'Passo do Sobrado';4314076
4154; 'Passo Fundo';4314100
4155; 'Paulo Bento';4314134
4156; 'Paverama';4314159
4157; 'Pedras Altas';4314175
4158; 'Pedro Osório;4314209
4159; 'Pejuçara;4314308
4160; 'Pelotas';4314407
4161; 'Picada Café;4314423
4162; 'Pinhal';4314456
4163; 'Pinhal da Serra';4314464
4164; 'Pinhal Grande';4314472
4165; 'Pinheirinho do Vale';4314498
4166; 'Pinheiro Machado';4314506
4167; 'Pirapó;4314555
4168; 'Piratini';4314605
4169; 'Planalto';4314704
4170; 'Poço das Antas;4314753
4171; 'Pontão;4314779
4172; 'Ponte Preta';4314787
4173; 'Portão;4314803
4174; 'Porto Alegre';4314902
4175; 'Porto Lucena';4315008
4176; 'Porto Mauá;4315057
4177; 'Porto Vera Cruz';4315073
4178; 'Porto Xavier';4315107
4179; 'Pouso Novo';4315131
4180; 'Presidente Lucena';4315149
4181; 'Progresso';4315156
4182; 'Protásio Alves;4315172
4183; 'Putinga';4315206
4184; 'Quaraí;4315305
4185; 'Quatro Irmãos;4315313
4186; 'Quevedos';4315321
4187; 'Quinze de Novembro';4315354
4188; 'Redentora';4315404
4189; 'Relvado';4315453
4190; 'Restinga Seca';4315503
4191; 'Rio dos Índios;4315552
4192; 'Rio Grande';4315602
4193; 'Rio Pardo';4315701
4194; 'Riozinho';4315750
4195; 'Roca Sales';4315800
4196; 'Rodeio Bonito';4315909
4197; 'Rolador';4315958
4198; 'Rolante';4316006
4199; 'Ronda Alta';4316105
4200; 'Rondinha';4316204
4201; 'Roque Gonzales';4316303
4202; 'Rosário do Sul;4316402
4203; 'Sagrada Família;4316428
4204; 'Saldanha Marinho';4316436
4205; 'Salto do Jacuí;4316451
4206; 'Salvador das Missões;4316477
4207; 'Salvador do Sul';4316501
4208; 'Sananduva';4316600
4209; 'Santa Bárbara do Sul;4316709
4210; 'Santa Cecília do Sul;4316733
4211; 'Santa Clara do Sul';4316758
4212; 'Santa Cruz do Sul';4316808
4213; 'Santa Margarida do Sul';4316972
4214; 'Santa Maria';4316907
4215; 'Santa Maria do Herval';4316956
4216; 'Santa Rosa';4317202
4217; 'Santa Tereza';4317251
4218; 'Santa Vitória do Palmar;4317301
